provider,mode,query_id,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_count,returned_chars,returned_words,latency_ms,retrieved_ids,relevant_ids,prohibited_ids
membukkit,raw,Q015,procedure,1.0,1.0,0.2,0.25,1.0,0.2,1,1.0,5,616,90,0.5408249999163672,"['M006', 'M019', 'M024', 'M025', 'M026']",['M025'],['M026']
membukkit,raw,Q016,procedure,1.0,1.0,0.2,0.3333333333333333,1.0,0.2,1,1.0,5,583,85,0.5676059990946669,"['M009', 'M010', 'M027', 'M028', 'M044']",['M027'],['M028']
membukkit,raw,Q017,procedure,1.0,1.0,0.2,0.25,1.0,0.2,1,1.0,5,377,59,0.5422880003607133,"['M005', 'M035', 'M036', 'M044', 'M045']",['M044'],['M045']
membukkit,raw,Q018,procedure,1.0,1.0,0.2,0.25,1.0,0.2,1,1.0,5,467,67,0.5367899993871106,"['M019', 'M020', 'M024', 'M046', 'M047']",['M046'],['M047']
membukkit,raw,Q019,scope,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,392,54,0.5389230009313906,"['M006', 'M029', 'M030', 'M031', 'M014']",['M029'],['M030']
membukkit,raw,Q020,scope,1.0,1.0,0.2,0.3333333333333333,1.0,0.2,1,0.0,5,239,36,0.5834399999002926,"['M029', 'M031', 'M032', 'M033', 'M034']",['M032'],['M031']
membukkit,raw,Q021,scope,1.0,1.0,0.2,0.25,1.0,0.2,1,1.0,5,338,55,0.5615070003841538,"['M026', 'M029', 'M030', 'M033', 'M034']",['M033'],['M034']
membukkit,raw,Q022,temporal_current,1.0,1.0,0.2,0.25,1.0,0.2,1,0.0,5,330,46,0.5131340003572404,"['M033', 'M034', 'M041', 'M042', 'M043']",['M042'],['M041']
membukkit,raw,Q023,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0,,5,330,46,0.5359480001061456,"['M033', 'M034', 'M041', 'M042', 'M043']",['M043'],[]
membukkit,raw,Q024,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1,1.0,5,530,77,0.49758999921323266,"['M009', 'M010', 'M027', 'M028', 'M037']","['M009', 'M010']","['M037', 'M038']"
membukkit,raw,Q025,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,311,45,0.5342649983504089,"['M005', 'M013', 'M035', 'M036', 'M014']",[],[]
membukkit,raw,Q026,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,409,61,0.5284069993649609,"['M017', 'M018', 'M037', 'M040', 'M045']",[],[]
agentmemory_core_lsa,raw,Q001,exact,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,471,70,1.222342999999995,"['M001', 'M010', 'M047', 'M019', 'M004']",['M001'],[]
agentmemory_core_lsa,raw,Q002,exact,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,481,72,0.39219100000001106,"['M002', 'M003', 'M024', 'M023', 'M004']",['M002'],[]
agentmemory_core_lsa,raw,Q003,exact,1.0,1.0,0.2,1.0,1.0,0.4,2,1.0,5,302,45,0.22962600000001032,"['M005', 'M036', 'M035', 'M017', 'M018']",['M005'],"['M035', 'M036']"
agentmemory_core_lsa,raw,Q004,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,628,96,0.38222600000000284,"['M006', 'M045', 'M025', 'M026', 'M010']",['M006'],[]
agentmemory_core_lsa,raw,Q005,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,497,78,0.2870720000000091,"['M007', 'M045', 'M024', 'M039', 'M019']",['M007'],[]
agentmemory_core_lsa,raw,Q006,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,580,94,0.13173899999999605,"['M008', 'M001', 'M026', 'M038', 'M023']",['M008'],[]
agentmemory_core_lsa,raw,Q007,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,405,59,0.24123400000000572,"['M011', 'M012', 'M048', 'M004', 'M006']",['M012'],['M011']
agentmemory_core_lsa,raw,Q008,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,335,44,0.2588500000000096,"['M032', 'M014', 'M031', 'M013', 'M022']",['M014'],['M013']
agentmemory_core_lsa,raw,Q009,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,355,51,0.13090799999999092,"['M016', 'M015', 'M039', 'M021', 'M022']",['M016'],['M015']
agentmemory_core_lsa,raw,Q010,temporal_asof,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,381,56,0.2688750000000084,"['M013', 'M014', 'M034', 'M033', 'M045']",['M013'],['M014']
agentmemory_core_lsa,raw,Q011,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,506,77,0.09297999999999718,"['M016', 'M010', 'M009', 'M027', 'M015']",['M011'],['M012']
agentmemory_core_lsa,raw,Q012,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,430,62,0.23713700000000415,"['M017', 'M040', 'M018', 'M019', 'M045']","['M017', 'M018', 'M019']",[]
agentmemory_core_lsa,raw,Q013,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,429,59,0.1825449999999904,"['M022', 'M021', 'M020', 'M003', 'M023']","['M020', 'M021', 'M022']",[]
agentmemory_core_lsa,raw,Q014,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,512,77,0.12243399999999838,"['M023', 'M019', 'M002', 'M024', 'M004']",['M023'],['M024']
agentmemory_core_lsa,raw,Q015,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,657,98,0.161524,"['M025', 'M026', 'M006', 'M023', 'M019']",['M025'],['M026']
agentmemory_core_lsa,raw,Q016,procedure,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,597,86,0.16535899999999515,"['M009', 'M027', 'M028', 'M044', 'M046']",['M027'],['M028']
agentmemory_core_lsa,raw,Q017,procedure,1.0,1.0,0.2,1.0,1.0,0.0,0,1.0,5,399,59,0.15569499999999437,"['M044', 'M036', 'M005', 'M014', 'M017']",['M044'],['M045']
agentmemory_core_lsa,raw,Q018,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,527,80,0.13414299999999457,"['M046', 'M047', 'M040', 'M027', 'M024']",['M046'],['M047']
agentmemory_core_lsa,raw,Q019,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,392,54,0.11144799999999577,"['M029', 'M030', 'M014', 'M031', 'M006']",['M029'],['M030']
agentmemory_core_lsa,raw,Q020,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,233,36,0.1022739999999942,"['M032', 'M031', 'M034', 'M030', 'M029']",['M032'],['M031']
agentmemory_core_lsa,raw,Q021,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,347,54,0.3644000000000034,"['M033', 'M034', 'M026', 'M029', 'M013']",['M033'],['M034']
agentmemory_core_lsa,raw,Q022,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,330,46,0.13724700000000212,"['M042', 'M041', 'M043', 'M033', 'M034']",['M042'],['M041']
agentmemory_core_lsa,raw,Q023,conflict,1.0,1.0,0.2,0.3333333333333333,1.0,0.0,0,,5,330,46,0.11216000000000292,"['M041', 'M042', 'M043', 'M034', 'M033']",['M043'],[]
agentmemory_core_lsa,raw,Q024,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1,1.0,5,530,77,0.11256999999999096,"['M010', 'M027', 'M028', 'M009', 'M037']","['M009', 'M010']","['M037', 'M038']"
agentmemory_core_lsa,raw,Q025,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,357,53,0.14181399999999655,"['M005', 'M036', 'M017', 'M004', 'M014']",[],[]
agentmemory_core_lsa,raw,Q026,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,553,79,0.09511400000000947,"['M006', 'M010', 'M009', 'M001', 'M002']",[],[]
agentmemory_remember_lsa,raw,Q001,exact,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,471,70,0.8214679999999959,"['M001', 'M010', 'M047', 'M019', 'M004']",['M001'],[]
agentmemory_remember_lsa,raw,Q002,exact,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,481,72,0.6381219999999956,"['M002', 'M003', 'M024', 'M023', 'M004']",['M002'],[]
agentmemory_remember_lsa,raw,Q003,exact,1.0,1.0,0.2,1.0,1.0,0.4,2,1.0,5,302,45,0.2020249999999919,"['M005', 'M036', 'M035', 'M017', 'M018']",['M005'],"['M035', 'M036']"
agentmemory_remember_lsa,raw,Q004,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,628,96,0.2592910000000046,"['M006', 'M045', 'M025', 'M026', 'M010']",['M006'],[]
agentmemory_remember_lsa,raw,Q005,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,497,78,0.19211899999999105,"['M007', 'M045', 'M024', 'M039', 'M019']",['M007'],[]
agentmemory_remember_lsa,raw,Q006,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,580,94,0.09446200000000715,"['M008', 'M001', 'M026', 'M038', 'M023']",['M008'],[]
agentmemory_remember_lsa,raw,Q007,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,405,59,0.10904399999999725,"['M011', 'M012', 'M048', 'M004', 'M006']",['M012'],['M011']
agentmemory_remember_lsa,raw,Q008,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,335,44,0.11281999999999925,"['M032', 'M014', 'M031', 'M013', 'M022']",['M014'],['M013']
agentmemory_remember_lsa,raw,Q009,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,355,51,0.09095700000000306,"['M016', 'M015', 'M039', 'M021', 'M022']",['M016'],['M015']
agentmemory_remember_lsa,raw,Q010,temporal_asof,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,381,56,0.2007729999999981,"['M013', 'M014', 'M034', 'M033', 'M045']",['M013'],['M014']
agentmemory_remember_lsa,raw,Q011,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,506,77,0.08541900000000169,"['M016', 'M010', 'M009', 'M027', 'M015']",['M011'],['M012']
agentmemory_remember_lsa,raw,Q012,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,430,62,0.25111899999998855,"['M017', 'M040', 'M018', 'M019', 'M045']","['M017', 'M018', 'M019']",[]
agentmemory_remember_lsa,raw,Q013,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,429,59,0.14809300000000292,"['M022', 'M021', 'M020', 'M003', 'M023']","['M020', 'M021', 'M022']",[]
agentmemory_remember_lsa,raw,Q014,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,512,77,0.11397199999998975,"['M023', 'M019', 'M002', 'M024', 'M004']",['M023'],['M024']
agentmemory_remember_lsa,raw,Q015,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,657,98,0.18193400000001247,"['M025', 'M026', 'M006', 'M023', 'M019']",['M025'],['M026']
agentmemory_remember_lsa,raw,Q016,procedure,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,597,86,0.14712199999999598,"['M009', 'M027', 'M028', 'M044', 'M046']",['M027'],['M028']
agentmemory_remember_lsa,raw,Q017,procedure,1.0,1.0,0.2,1.0,1.0,0.0,0,1.0,5,399,59,0.1450179999999932,"['M044', 'M036', 'M005', 'M014', 'M017']",['M044'],['M045']
agentmemory_remember_lsa,raw,Q018,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,527,80,0.1432360000000017,"['M046', 'M047', 'M040', 'M027', 'M024']",['M046'],['M047']
agentmemory_remember_lsa,raw,Q019,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,392,54,0.1032950000000028,"['M029', 'M030', 'M014', 'M031', 'M006']",['M029'],['M030']
agentmemory_remember_lsa,raw,Q020,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,233,36,0.09626600000001417,"['M032', 'M031', 'M034', 'M030', 'M029']",['M032'],['M031']
agentmemory_remember_lsa,raw,Q021,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,347,54,0.11096700000001647,"['M033', 'M034', 'M026', 'M029', 'M013']",['M033'],['M034']
agentmemory_remember_lsa,raw,Q022,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,330,46,0.140402000000023,"['M042', 'M041', 'M043', 'M033', 'M034']",['M042'],['M041']
agentmemory_remember_lsa,raw,Q023,conflict,1.0,1.0,0.2,0.3333333333333333,1.0,0.0,0,,5,330,46,0.10977600000001075,"['M041', 'M042', 'M043', 'M034', 'M033']",['M043'],[]
agentmemory_remember_lsa,raw,Q024,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1,1.0,5,530,77,0.12602999999998588,"['M010', 'M027', 'M028', 'M009', 'M037']","['M009', 'M010']","['M037', 'M038']"
agentmemory_remember_lsa,raw,Q025,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,357,53,0.13345100000000798,"['M005', 'M036', 'M017', 'M004', 'M014']",[],[]
agentmemory_remember_lsa,raw,Q026,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,553,79,0.08858399999999733,"['M006', 'M010', 'M009', 'M001', 'M002']",[],[]
